time,AI,BI,AJ,BJ,OH0,OH1,OH2
4.99883626e-01,2.68351071e-01,-1.33613330e-06,-5.59805820e-08,-7.14735091e-09,5.00000000e-01,5.25339696e-05,5.00000000e-01
5.24709192e-02,4.99909098e-01,3.59545905e-08,2.63820515e-01,-1.27483671e-06,-3.71858120e-04,5.00000000e-01,8.14670416e-05
4.99999885e-01,4.60378320e-02,2.59852213e-01,4.99954837e-01,-3.98478530e-08,5.00000000e-01,-4.96020226e-04,5.00000000e-01
1.39680298e-01,4.99999885e-01,5.00005578e-01,3.94683423e-02,2.56325044e-01,4.99997594e-01,5.00000000e-01,-5.34977631e-04
-1.00665459e-03,1.39643023e-01,3.32796864e-02,4.99999885e-01,5.00038868e-01,4.99999999e-01,5.00004068e-01,5.00000000e-01
1.31409022e-02,-8.75281610e-04,4.99999885e-01,1.39607094e-01,2.77557303e-02,4.97262466e-01,5.00000000e-01,5.00009090e-01
5.02391933e-01,2.12081851e-02,1.39569719e-01,-7.18876837e-04,4.99999885e-01,5.00000000e-01,4.97626007e-01,5.00000000e-01
1.41282983e-04,5.02977316e-01,-5.48041499e-04,2.99916543e-02,1.39530083e-01,4.01791228e-05,5.00000000e-01,4.97977735e-01
4.48692992e-01,1.37796268e-04,3.93569088e-02,5.03554927e-01,-3.72343115e-04,5.00000000e-01,4.08681665e-05,5.00000000e-01
5.03218697e-01,4.44898253e-01,5.04656589e-01,1.24085753e-04,5.93536933e-02,2.32254320e-01,5.00000000e-01,2.77081149e-05
4.99861635e-01,5.03887101e-01,8.81364009e-05,4.40819372e-01,5.06614820e-01,5.00000000e-01,2.26862292e-01,5.00000000e-01
-3.42593963e-05,4.99951319e-01,4.39482925e-01,5.03980970e-01,5.63020355e-05,4.99999886e-01,5.00000000e-01,2.22366810e-01
5.00000918e-01,-1.20071822e-05,5.03496490e-01,4.99977726e-01,4.39223239e-01,2.18516759e-01,4.99999886e-01,5.00000000e-01
4.99968578e-01,4.99998125e-01,4.99985246e-01,-3.94437007e-06,5.02691647e-01,4.94805077e-03,2.17497210e-01,4.99999886e-01
-6.12055334e-07,4.99974643e-01,-3.17066148e-06,4.99996826e-01,4.99985242e-01,4.99999886e-01,4.82318914e-03,2.15530104e-01
-1.08886470e-01,-6.65489341e-06,4.99995365e-01,4.99984083e-01,-1.50863251e-06,2.16891620e-03,4.99999886e-01,4.67873728e-03
5.00000000e-01,-1.08503709e-01,4.99993277e-01,-2.07568063e-06,4.99994671e-01,5.00000000e-01,2.22091508e-03,4.99999886e-01
-5.47817684e-04,5.00000000e-01,-4.60365798e-06,-1.08107750e-01,4.99999046e-01,4.99998259e-01,5.00000000e-01,2.16886813e-03
5.00000000e-01,-9.17040870e-04,-1.07917787e-01,5.00000000e-01,-8.04211563e-06,5.00000000e-01,4.99999224e-01,5.00000000e-01
-6.10118416e-06,5.00000000e-01,5.00000000e-01,-1.25261546e-03,-1.07941352e-01,1.37721559e-01,5.00000000e-01,4.99999002e-01
5.00000000e-01,-8.66989323e-06,-1.55241328e-03,5.00000000e-01,5.00000000e-01,4.76510097e-01,1.37592139e-01,5.00000000e-01
4.99984408e-01,5.00000000e-01,5.00000000e-01,-8.81878131e-06,-1.80062170e-03,4.60261716e-01,4.80726262e-01,1.37465355e-01
5.00000000e-01,4.99984444e-01,-8.26869986e-06,5.00000000e-01,5.00000000e-01,5.00338956e-01,4.67066272e-01,4.83892450e-01
4.99961325e-01,5.00000000e-01,5.00000000e-01,4.99985177e-01,-7.03335657e-06,6.10969712e-02,5.00311048e-01,4.72491614e-01
5.00000000e-01,4.99970120e-01,4.99987072e-01,5.00000000e-01,5.00000000e-01,5.00000000e-01,5.37758622e-02,5.00321983e-01
-1.14606738e-05,5.00000000e-01,5.00000000e-01,4.99972179e-01,4.99987564e-01,4.99994875e-01,5.00000000e-01,4.68305673e-02
5.00000000e-01,-1.06282057e-05,4.99974292e-01,5.00000000e-01,5.00000000e-01,5.00001084e-01,5.00004980e-01,5.00000000e-01
1.97263047e-01,5.00000000e-01,5.00000000e-01,-9.04991057e-06,4.99978608e-01,1.32512342e-03,5.00001049e-01,5.00012239e-01
5.00000000e-01,1.96889906e-01,-7.85464591e-06,5.00000000e-01,5.00000000e-01,1.37069346e-01,1.29221049e-03,5.00000260e-01
4.99999885e-01,5.00000000e-01,5.00000000e-01,1.96521946e-01,-7.16251640e-06,5.83661525e-04,1.36994436e-01,1.22902671e-03
1.95800951e-01,4.99999885e-01,1.95800951e-01,5.00000000e-01,5.00000000e-01,4.99999999e-01,5.08180963e-04,1.36843613e-01
1.07516387e-03,1.94414847e-01,5.00000000e-01,4.99999885e-01,1.94414847e-01,4.95666279e-01,4.99999999e-01,4.11953380e-04
4.99999885e-01,8.85333515e-04,4.99999885e-01,1.93097740e-01,5.00000000e-01,5.00000000e-01,4.97060313e-01,5.00000000e-01
3.15997517e-04,4.99999885e-01,1.91843089e-01,6.96615477e-04,4.99999885e-01,5.00076678e-01,5.00000000e-01,4.98014787e-01
5.00000000e-01,2.36074769e-04,5.38184888e-04,4.99999885e-01,1.90645270e-01,5.00000000e-01,5.00033268e-01,5.00000000e-01
5.00001323e-01,5.00000000e-01,4.99999885e-01,1.30018439e-04,3.24436233e-04,4.99993413e-01,5.00000000e-01,5.00003924e-01
5.00000000e-01,4.99998609e-01,4.74529398e-05,5.00000000e-01,4.99999885e-01,3.95906798e-13,4.99992260e-01,5.00000000e-01
1.34416783e-01,5.00000000e-01,5.00000000e-01,5.00001172e-01,2.94763829e-05,-7.53929832e-08,-2.06027742e-13,4.99994394e-01
4.99993819e-01,1.33347181e-01,4.99998613e-01,5.00000000e-01,5.00000000e-01,6.10320800e-12,-2.68263814e-07,-9.07904926e-15
4.99999097e-01,4.99999514e-01,5.00000000e-01,1.32320215e-01,5.00001135e-01,-9.14138734e-07,-6.03880909e-12,3.44847262e-07
4.99999915e-01,4.99999370e-01,1.30379485e-01,4.99999659e-01,5.00000000e-01,4.51058295e-14,1.01366394e-06,6.06201923e-12
1.04814846e-07,4.99999853e-01,4.99999348e-01,4.99998716e-01,1.26879628e-01,4.99996528e-01,4.51058607e-14,-8.31702867e-07
5.00000000e-01,6.29433988e-08,4.99998892e-01,4.99999918e-01,4.99999439e-01,5.27792686e-09,4.99994230e-01,4.51048155e-14
5.00004200e-01,5.00000000e-01,5.00002717e-01,1.01481315e-07,5.00004166e-01,5.00761744e-01,5.27795180e-09,4.99992284e-01
5.00003466e-01,5.00019148e-01,2.44005428e-07,5.00000000e-01,5.00008558e-01,-5.93832872e-11,5.01752428e-01,5.27797531e-09
5.03998371e-04,5.00024152e-01,5.00000000e-01,5.00046116e-01,8.23174455e-07,1.75186323e-06,4.89259896e-11,5.03688959e-01
1.22468150e-01,1.02631355e-03,5.00090935e-01,5.00079686e-01,5.00000000e-01,-9.17320360e-04,3.51483652e-06,-5.58123633e-11
1.20369968e-04,1.22469670e-01,5.00208134e-01,2.00631828e-03,5.00160977e-01,3.89899080e-03,-6.46208886e-04,7.26107067e-06
5.00000000e-01,1.82615412e-04,3.89899689e-03,1.22469950e-01,5.00415491e-01,1.24901280e-04,8.24826306e-03,3.49373615e-05
5.01121005e-01,5.00000000e-01,1.22463216e-01,3.07748264e-04,8.24826821e-03,4.40078211e-04,1.89870628e-04,1.34496974e-02
5.00000000e-01,5.01478226e-01,4.40078217e-04,5.00000000e-01,1.22453198e-01,2.35049890e-03,4.52619013e-04,1.98133398e-04
5.00123837e-01,5.00000000e-01,5.00000000e-01,5.01491368e-01,4.52619015e-04,1.53826326e-02,3.33726791e-03,4.74800311e-04
5.00000000e-01,5.00120322e-01,5.01505057e-01,5.00000000e-01,5.00000000e-01,2.26050464e-04,1.65343376e-02,4.46518363e-03
5.00629911e-01,5.00000000e-01,5.00000000e-01,5.00112558e-01,5.01482991e-01,4.97086154e-04,2.35420564e-04,1.75517521e-02
5.38580149e-12,5.00624951e-01,5.00101615e-01,5.00000000e-01,5.00000000e-01,6.66125494e-11,4.98927441e-04,2.41546600e-04
2.50100896e-05,2.24518952e-12,5.00000000e-01,5.00609786e-01,5.00088687e-01,7.80618861e-03,2.87777644e-10,4.95774922e-04
-5.27283819e-09,2.18207618e-05,5.00586171e-01,4.74494406e-13,5.00000000e-01,5.97136903e-11,8.73484699e-03,5.25380818e-10
-4.30296101e-02,-5.28387076e-09,-2.05788923e-12,1.83418146e-05,5.00555728e-01,2.44661571e-04,5.96730656e-11,9.04764772e-03
4.51069588e-14,-4.19541200e-02,1.70100677e-05,-5.27229298e-09,-2.16874051e-12,-2.63597355e-10,2.44974858e-04,5.95345094e-11
5.00016816e-01,4.51069593e-14,-1.36781436e-13,-4.12524650e-02,1.52686261e-05,5.01534803e-01,-2.61790717e-10,2.44896972e-04
2.04147804e-08,5.00016642e-01,-4.06489264e-02,4.51069374e-14,-1.22982760e-13,-9.61050965e-12,5.01514952e-01,-2.58318675e-10
5.33353397e-01,2.04110985e-08,4.51068934e-14,5.00016222e-01,-3.94412820e-02,5.91526580e-05,-1.17827159e-11,5.01473829e-01
9.21192155e-12,5.30063455e-01,5.00015001e-01,2.04037453e-08,4.51067914e-14,-2.42365895e-10,5.00836352e-05,-1.47924188e-11
1.84403823e-06,1.15130237e-11,2.03890851e-08,5.23499776e-01,5.00011694e-01,-7.71065768e-02,-2.33365784e-10,4.12928604e-05
7.67995033e-03,2.05132481e-07,5.16953096e-01,1.40578261e-11,2.03744746e-08,-3.93228028e-10,-7.74759301e-02,-2.26011795e-10
1.65861192e-02,7.32438576e-03,-8.89749606e-11,-1.69129844e-05,5.10418864e-01,6.99278328e-03,-5.04397152e-10,-7.78303557e-02
1.53158119e-04,1.58083821e-02,-2.08901078e-05,6.99278677e-03,7.51025743e-11,-8.91612916e-12,6.67814715e-03,-6.09032307e-10
1.59999327e-04,1.34130283e-04,6.67815053e-03,1.50551155e-02,-2.37858345e-05,1.19278222e-04,7.86768471e-12,6.37611249e-03
6.37611766e-03,1.30395585e-04,1.43250864e-02,1.19278216e-04,6.37611576e-03,-7.81696631e-12,1.07150914e-04,-8.50460303e-12
1.36172405e-02,6.08393657e-03,1.07150922e-04,1.04185484e-04,1.36172422e-02,5.00747610e-01,-7.70515413e-12,6.00857573e-05
6.00857286e-05,1.22641710e-02,4.93133610e-05,5.52219620e-03,6.00857537e-05,5.71774013e-13,5.00496153e-01,-4.72854969e-12
-3.87200284e-05,7.36697531e-06,4.46683437e-03,9.78887918e-03,-3.87200559e-05,-3.88101764e-05,-2.49624684e-13,5.00277821e-01
1.37763391e-09,-1.03005558e-04,7.58757420e-03,-4.21310257e-05,3.48025692e-03,-8.31543260e-02,-5.26311567e-05,9.16763405e-13
1.60120872e-03,1.37335698e-09,-8.56078186e-05,-1.88616578e-04,3.83274495e-03,4.99636602e-01,-8.43661010e-02,-5.59206066e-05
-3.80739804e-11,-9.18268556e-05,-2.29177726e-04,1.36952221e-09,-1.09976242e-04,0.00000000e+00,4.99709845e-01,-8.63246233e-02
-1.29782600e-04,-2.09323533e-11,1.34962734e-09,-3.89742450e-03,-2.62073667e-04,0.00000000e+00,0.00000000e+00,4.99715162e-01
-7.74425415e-11,-1.30164306e-04,-4.21359559e-03,-3.19466732e-11,1.34753161e-09,5.00000000e-01,0.00000000e+00,0.00000000e+00
4.99295427e-01,-7.18887305e-11,-3.20014283e-11,-1.30528789e-04,-4.82807977e-03,5.00000000e-01,5.00000000e-01,0.00000000e+00
-1.54535288e-11,4.99265859e-01,-1.29654451e-04,-6.46743036e-11,-3.16721509e-11,1.00156287e-08,5.00000000e-01,5.00000000e-01
-4.21045100e-05,-1.22012230e-11,-4.72716419e-11,4.99225028e-01,-1.26904117e-04,8.31000000e+02,1.00164295e-08,5.00000000e-01
-2.74034125e-11,-3.59916408e-05,4.99211331e-01,-8.24712053e-12,-2.68001209e-11,-6.36401952e-03,8.32000000e+02,1.00172303e-08
-8.75205856e-02,-1.64363465e-12,-3.50512778e-12,-2.83877313e-05,4.99228849e-01,-1.93497705e-04,-6.57578427e-03,8.33000000e+02
-1.52412266e-09,-8.73901032e-02,-1.90746747e-05,2.82109011e-11,2.31882950e-12,-1.35497266e-05,-1.50120115e-04,-6.36568087e-03
-5.44346517e-03,-1.23372314e-09,5.59473513e-11,-8.70649870e-02,-7.95449081e-06,5.00000000e-01,-1.33638605e-05,-9.66587413e-05
3.19472103e-12,-3.81208160e-03,-8.65719516e-02,-9.59271137e-10,7.82250222e-11,2.11022916e-06,5.00000000e-01,-1.31279071e-05
2.73896794e-06,-3.01600633e-12,-7.10173431e-10,-2.05603166e-03,-8.59580368e-02,1.38704266e-09,2.11307715e-06,5.00000000e-01
2.78224555e-12,1.07604896e-05,-4.22992720e-04,3.06065176e-12,-5.20025514e-10,-5.94739794e-07,6.97039433e-09,2.06115630e-06
4.99925132e-01,2.74114311e-12,-2.95038466e-12,3.76912153e-05,9.22045845e-04,6.49362600e-08,-3.82173599e-07,3.19980141e-09
4.06367599e-13,5.00055302e-01,5.95293546e-05,1.59104532e-12,2.91911705e-12,4.99999885e-01,-5.27780083e-08,-2.28719419e-07
3.48172078e-05,-7.41532128e-13,1.43433830e-12,5.00166191e-01,7.44691183e-05,3.25118041e-01,4.99999886e-01,5.99521228e-08
-8.24906855e-02,3.49632653e-05,5.00321797e-01,3.32270658e-13,-2.11889370e-13,3.58189496e-03,3.13797150e-01,4.99999886e-01
5.00147444e-01,-8.19477113e-02,-7.11565634e-13,2.97738501e-05,5.00395996e-01,4.99999885e-01,3.85808220e-03,3.04452218e-01
0.00000000e+00,5.00083112e-01,2.21364121e-05,-8.16852861e-02,4.74431417e-13,1.22105878e-01,4.99999885e-01,3.83641403e-03
0.00000000e+00,0.00000000e+00,-8.16198252e-02,5.00051780e-01,1.40874370e-05,6.33584656e-05,1.22077841e-01,4.99999885e-01
5.00000000e-01,0.00000000e+00,5.00008012e-01,0.00000000e+00,-8.16818237e-02,5.00327206e-01,4.99546972e-05,1.22057618e-01
5.00000000e-01,5.00000000e-01,0.00000000e+00,0.00000000e+00,4.99962039e-01,-2.55216956e-06,5.00205238e-01,2.42339800e-05
1.00380498e-08,5.00000000e-01,0.00000000e+00,5.00000000e-01,0.00000000e+00,-3.71636720e-06,-9.01336373e-06,5.00096353e-01
8.48000000e+02,1.00412528e-08,5.00000000e-01,5.00000000e-01,0.00000000e+00,4.99960975e-01,2.20671348e-07,-9.41093389e-06
3.46490058e-03,8.49000000e+02,5.00000000e-01,1.00476589e-08,5.00000000e-01,4.99996848e-01,4.99928629e-01,7.02720335e-07
-2.12228107e-05,2.22268941e-03,1.00540649e-08,8.50000000e+02,5.00000000e-01,4.99981278e-01,4.99999214e-01,4.99923325e-01
-7.78517684e-08,-9.20985450e-06,8.51000000e+02,1.47372036e-03,1.00604709e-08,4.99752884e-01,4.99988444e-01,5.00000940e-01
5.00000000e-01,-5.90310317e-08,1.04116398e-03,4.05999554e-06,8.52000000e+02,4.99996159e-01,4.99836168e-01,4.99993215e-01
1.65567328e-09,5.00000000e-01,9.54700754e-06,-3.78541885e-08,6.07062171e-04,-8.46405006e-05,4.99999053e-01,4.99902483e-01
2.60365051e-09,-2.66407755e-09,-1.98509262e-08,5.00000000e-01,1.78254560e-05,-5.75121956e-06,-4.69431219e-05,4.99994519e-01
4.55541705e-10,-2.63157422e-09,5.00000000e-01,2.43864534e-09,-1.14933269e-08,-8.13210509e-02,7.46146289e-07,-3.27200739e-05
-8.76318344e-08,-8.13128437e-10,-2.52792866e-09,2.65627722e-09,5.00000000e-01,5.00000000e-01,-7.97191766e-02,-5.54126975e-06
4.99999885e-01,8.77506790e-08,-2.66884711e-09,6.41149716e-10,2.49439158e-09,8.19864415e-08,5.00000000e-01,-7.81981617e-02
1.65477539e-01,4.99999885e-01,-7.34000998e-10,-8.78711927e-08,2.67998402e-09,5.00000000e-01,7.53342858e-08,5.00000000e-01
2.32332150e-05,1.59247244e-01,8.79784300e-08,4.99999885e-01,6.74102387e-10,4.99990421e-01,5.00000000e-01,8.14919816e-08
4.99999885e-01,1.64359429e-05,4.99999885e-01,1.49914213e-01,-8.80348964e-08,5.00000000e-01,4.99992752e-01,5.00000000e-01
1.12641268e-01,4.99999885e-01,1.43115007e-01,1.31784312e-05,4.99999885e-01,4.99999646e-01,5.00000000e-01,4.99993139e-01
7.50348491e-06,1.11935835e-01,1.19753956e-05,4.99999885e-01,1.40870178e-01,5.00000000e-01,4.99999738e-01,5.00000000e-01
5.00066043e-01,-9.73106309e-06,4.99999885e-01,1.11934997e-01,3.34029677e-03,6.10380114e-04,5.00000000e-01,4.99995870e-01
5.18652573e-06,5.00120726e-01,1.11933262e-01,4.17043412e-06,4.99999885e-01,5.00000000e-01,8.35682738e-04,5.00000000e-01
1.05723265e-05,8.83239224e-06,8.25394741e-06,5.00176847e-01,1.11935188e-01,8.78020064e-06,5.00000000e-01,1.18031141e-03
5.01096062e-01,1.77387676e-05,5.00297283e-01,1.70380703e-05,2.72053963e-05,5.00000009e-01,1.26993213e-05,5.00000000e-01
5.00132869e-01,5.01296011e-01,2.56104400e-05,2.39213060e-05,5.00423035e-01,5.32797027e-01,5.00000009e-01,1.90825642e-05
5.00515357e-01,5.00161856e-01,3.28327170e-05,5.01515873e-01,4.17501617e-05,5.00000000e-01,5.41900460e-01,5.00000008e-01
5.23977788e-01,5.00619281e-01,5.01610629e-01,5.00168151e-01,3.76347506e-05,4.99999885e-01,5.00000000e-01,5.67252631e-01
5.00031582e-01,5.35620742e-01,5.00152954e-01,5.00737838e-01,5.01706061e-01,6.01000883e-01,4.99999885e-01,5.00000000e-01
2.24317594e-03,5.00029433e-01,5.00789923e-01,5.45083704e-01,5.00132452e-01,2.50744298e-02,6.38068602e-01,4.99999885e-01
2.16948077e-05,1.94846199e-03,5.46160251e-01,5.00026060e-01,5.00798422e-01,4.99999885e-01,2.80949438e-02,6.68164036e-01
-5.81742199e-02,1.78212723e-05,5.00022516e-01,1.37479994e-03,5.37049140e-01,6.30070632e-04,4.99999885e-01,2.78107309e-02
5.00000000e-01,-5.83195978e-02,1.00646009e-03,1.47205392e-05,5.00021684e-01,4.99999998e-01,5.93250427e-04,4.99999885e-01
1.45852828e-05,5.00000000e-01,1.19533924e-05,-5.84729966e-02,7.14862958e-04,1.52905048e-01,4.99999998e-01,5.56821566e-04
5.00000000e-01,9.87721466e-06,-5.86358141e-02,5.00000000e-01,9.29766549e-06,5.00000000e-01,1.50120192e-01,4.99999998e-01
5.21928147e-01,5.00000000e-01,5.00000000e-01,1.59612873e-06,-5.90010342e-02,1.11884041e-01,5.00000000e-01,1.44713203e-01
5.00000000e-01,5.10426749e-01,-1.81101786e-05,5.00000000e-01,5.00000000e-01,4.99742397e-01,1.11861972e-01,5.00000000e-01
4.99994848e-01,5.00000000e-01,5.00000000e-01,4.87678318e-01,-4.14555990e-05,5.01143638e-01,4.99712324e-01,1.11848709e-01
5.00000000e-01,4.99984773e-01,4.65038807e-01,5.00000000e-01,5.00000000e-01,4.99877831e-01,5.00658534e-01,4.99695779e-01
-3.26799980e-03,5.00000000e-01,5.00000000e-01,4.99967367e-01,4.19894172e-01,-5.64320905e-05,4.99912344e-01,5.00299902e-01
5.00000000e-01,-3.61706042e-03,4.99983185e-01,5.00000000e-01,5.00000000e-01,5.00000000e-01,-6.11333451e-05,4.99954370e-01
-1.19090139e-05,5.00000000e-01,5.00000000e-01,-3.75985979e-03,4.99991708e-01,4.99703623e-01,5.00000000e-01,-5.60894768e-05
5.00000000e-01,-7.65163532e-06,-3.52856350e-03,5.00000000e-01,5.00000000e-01,1.86932710e-02,4.99745763e-01,5.00000000e-01
6.66348190e-01,5.00000000e-01,5.00000000e-01,-2.80101108e-06,-2.91886269e-03,2.70795356e-04,2.77613633e-02,4.99780169e-01
5.00000000e-01,6.66107521e-01,5.73976972e-07,5.00000000e-01,5.00000000e-01,1.11785085e-01,-8.78791064e-04,6.34969627e-02
4.99999885e-01,5.00000000e-01,5.00000000e-01,6.65896186e-01,-1.56504195e-06,-2.07342723e-04,1.11777825e-01,-1.61906700e-03
6.65716860e-01,4.99999885e-01,6.65716860e-01,5.00000000e-01,5.00000000e-01,5.00000000e-01,-2.05048942e-04,1.11776884e-01
-1.68484048e-03,6.65696765e-01,5.00000000e-01,4.99999885e-01,6.65696765e-01,4.99570753e-01,5.00000000e-01,-2.00312137e-04
4.99999885e-01,-1.80976122e-03,4.99999885e-01,6.65656603e-01,5.00000000e-01,5.00000000e-01,4.99580280e-01,5.00000000e-01
-1.95292938e-04,4.99999885e-01,6.65616500e-01,-1.92166888e-03,4.99999885e-01,4.99997806e-01,5.00000000e-01,4.99600527e-01
4.99999990e-01,-1.84527359e-04,-2.10784250e-03,4.99999885e-01,6.65536468e-01,5.00000000e-01,5.00005912e-01,5.00000000e-01
2.79618437e-01,4.99999990e-01,4.99999885e-01,-1.56736338e-04,-2.26258700e-03,5.00014236e-01,5.00000000e-01,5.00031915e-01
5.00000000e-01,3.57808009e-01,-8.65315144e-05,4.99999989e-01,4.99999885e-01,1.38406289e-11,5.00043030e-01,5.00000000e-01
1.11754287e-01,5.00000000e-01,4.99999989e-01,3.68693900e-01,-6.45822322e-05,1.67106879e-05,1.62133249e-11,5.00073971e-01
5.00126226e-01,1.11753060e-01,3.78965589e-01,5.00000000e-01,4.99999989e-01,8.14958424e-09,2.14746361e-05,2.01331938e-11
4.99647995e-01,5.00345048e-01,5.00000000e-01,1.11745449e-01,3.95969820e-01,3.33744867e-02,7.54715849e-09,2.67036243e-05
5.00097391e-01,4.99769114e-01,1.11750229e-01,5.00570382e-01,5.00000000e-01,4.51047175e-14,3.04094661e-02,6.94142024e-09
2.38441318e-05,5.00118985e-01,5.00782750e-01,4.99907605e-01,1.11750963e-01,5.00005142e-01,4.51078555e-14,2.75589313e-02
5.00000000e-01,3.36152081e-05,5.00058581e-01,5.00137037e-01,5.00971970e-01,2.85216806e-09,5.00016514e-01,4.51057143e-14
5.00562699e-01,5.00000000e-01,5.00162171e-01,5.33037935e-05,5.00382547e-01,8.46478733e-03,2.04582152e-09,5.00026548e-01
4.33682093e-01,5.00818228e-01,8.89391091e-05,5.00000001e-01,5.00182919e-01,5.86741587e-12,6.17078783e-03,1.49791843e-09
2.56281523e-02,4.34845653e-01,5.00000001e-01,5.00997370e-01,1.17176138e-04,3.40664542e-05,1.11591205e-11,4.79107794e-03
1.11737369e-01,3.49493849e-02,5.01122121e-01,4.35625630e-01,5.00000001e-01,5.00435212e-02,2.82671338e-05,4.51761529e-12
1.15279646e-03,1.11711374e-01,4.36475317e-01,5.42340153e-02,5.01280201e-01,9.38257486e-02,8.87384249e-02,1.47626480e-05
5.00000001e-01,1.46421682e-03,9.38257582e-02,1.11657398e-01,4.37171585e-01,7.95361725e-04,1.33979169e-01,1.27183517e-01
5.04484495e-01,5.00000001e-01,1.11607842e-01,1.60121910e-03,1.33979179e-01,1.60345672e-03,8.03864305e-04,2.16691288e-01
5.00000000e-01,5.03849413e-01,1.60345672e-03,5.00000001e-01,1.11516146e-01,2.06010359e-01,1.56594630e-03,7.87522118e-04
5.00112549e-01,5.00000000e-01,5.00000001e-01,5.03675248e-01,1.56594631e-03,2.50572692e-01,2.20753333e-01,1.41870110e-03
5.00000000e-01,5.00087011e-01,5.03355131e-01,5.00000000e-01,5.00000001e-01,5.69321378e-04,2.73561580e-01,2.32989533e-01
5.02090562e-01,5.00000000e-01,5.00000000e-01,5.00015679e-01,5.03113456e-01,4.36632225e-04,2.83209811e-04,2.96510140e-01
-1.20316591e-12,5.02074091e-01,4.99876034e-01,5.00000000e-01,5.00000000e-01,-1.95037785e-12,-2.86615603e-04,-8.38062860e-05
-1.53009222e-05,-6.79953554e-12,5.00000000e-01,5.02052172e-01,4.99658503e-01,2.57010352e-01,-6.84871687e-15,-7.68861371e-04
1.41770415e-10,-2.60220126e-05,5.02037941e-01,-4.98605044e-12,5.00000000e-01,-1.13938282e-10,2.62216056e-01,9.91031780e-13
6.00810512e-04,1.46940776e-10,-1.28317166e-11,-3.75847988e-05,5.02008560e-01,-5.69881111e-04,-1.43174964e-10,2.66645564e-01
4.51053173e-14,6.43433947e-04,-5.16354222e-05,1.57398501e-10,-1.45372833e-11,9.02661962e-09,-6.83950760e-04,-1.64550635e-10
4.99985956e-01,4.51051755e-14,1.61987088e-10,6.61664963e-04,-6.53031588e-05,4.56638954e-01,1.04963383e-08,-8.22414703e-04
4.86803612e-10,4.99984835e-01,6.49013759e-04,4.51052946e-14,1.58977069e-10,-1.02184180e-09,4.36747718e-01,1.17933944e-08
1.80165372e-03,4.40215245e-10,4.51050413e-14,4.99983573e-01,6.12502492e-04,-3.20864947e-03,-1.10861238e-09,4.14312230e-01
-7.45887655e-12,1.58872696e-03,4.99982652e-01,3.88461233e-10,4.51051742e-14,3.61805810e-10,-3.92192466e-03,-1.18191240e-09
-3.02449296e-05,-7.54397519e-12,3.36498360e-10,1.37506818e-03,4.99982405e-01,6.41935154e-04,2.99169512e-10,-4.76596606e-03
2.84380594e-01,-2.85355964e-05,1.17373017e-03,-6.80269888e-12,2.87419318e-10,-3.18737541e-12,3.99036549e-04,1.93773345e-10
4.65429338e-01,2.88497820e-01,-5.87447487e-12,-2.36781485e-05,8.32799511e-04,2.92104944e-01,-2.04671943e-12,2.48653247e-04
-1.82699377e-03,4.72623333e-01,-1.83641711e-05,2.92104944e-01,-4.25384121e-12,4.81588310e-14,2.95314248e-01,-1.52697776e-12
-3.92066588e-03,-1.95767294e-03,2.95314248e-01,4.77265160e-01,-1.31735484e-05,-2.02351915e-03,9.65807954e-14,2.98202857e-01
2.98202857e-01,-4.03909359e-03,4.80327846e-01,-2.02351915e-03,2.98202857e-01,6.57736044e-12,-1.89960382e-03,2.75301901e-13
4.82917702e-01,3.00833958e-01,-1.89960383e-03,-3.74493151e-03,4.82917702e-01,3.16697151e-02,1.03385892e-11,-1.55207018e-03
-1.55207055e-03,4.85786374e-01,-3.01767769e-03,3.03021808e-01,-1.55207019e-03,4.35329226e-12,1.69238958e-02,9.99735881e-12
-2.23568888e-03,-1.15851924e-03,3.04838473e-01,4.88593630e-01,-2.23568915e-03,9.11292992e-02,3.18030160e-12,9.48655400e-03
5.46393665e-17,-1.54424655e-03,4.91176539e-01,-8.04971019e-04,3.06534555e-01,9.32000920e-05,1.52513770e-01,1.11775417e-12
3.09636974e-01,-2.89848711e-13,-3.31521156e-04,-6.33351273e-04,4.95002934e-01,5.00097658e-01,4.80258108e-05,2.14968450e-01
-3.16022932e-11,3.12422446e-01,-2.22248339e-04,1.68417128e-14,-1.16195964e-04,5.00000000e-01,5.00043454e-01,2.20637189e-05
-3.61823647e-05,-5.23413509e-12,-1.63364563e-13,3.14954653e-01,-7.11268662e-05,0.00000000e+00,5.00000000e-01,5.00021506e-01
6.34729145e-10,-7.54810256e-06,3.17273875e-01,-4.78225488e-12,1.01890360e-13,5.00000000e-01,0.00000000e+00,5.00000000e-01
2.67118730e-03,6.54271357e-10,4.04734098e-12,2.80577899e-06,3.19411184e-01,5.00000000e-01,5.00000000e-01,0.00000000e+00
3.31285598e-12,2.36036981e-03,-3.69616030e-06,5.71318139e-10,-4.33108067e-12,1.11775146e-08,5.00000000e-01,5.00000000e-01
4.59711727e-01,-1.13314872e-11,4.27422268e-10,1.73560744e-03,-9.75229757e-06,9.37000000e+02,1.11856468e-08,5.00000000e-01
3.82381748e-12,4.76804506e-01,1.14250330e-03,3.72426282e-12,2.75906890e-10,4.99433564e-01,9.38000000e+02,1.11937790e-08
1.55458113e-06,-2.36678888e-12,-9.45882195e-12,4.86887255e-01,6.93685327e-04,-1.20999713e-05,4.99481696e-01,9.39000000e+02
